ID	AFR	EUR	AMR
RP-1915_IMAGINE_101849	1	1	0
RP-1915_IMAGINE_101937	1	0	1
RP-1915_IMAGINE_101941	0	1	1
RP-1915_IMAGINE_101942	0	1	1
RP-1915_IMAGINE_101945	0	2	0
RP-1915_IMAGINE_101947	0	2	0
RP-1915_IMAGINE_102153	2	0	0
RP-1915_IMAGINE_102201	0	2	0
RP-1915_IMAGINE_102256	0	2	0
RP-1915_IMAGINE_102296	2	0	0
RP-1915_IMAGINE_102297	1	1	0
RP-1915_IMAGINE_102314	0	2	0
RP-1915_IMAGINE_102335	0	1	1
RP-1915_IMAGINE_102356	0	0	2
RP-1915_IMAGINE_102380	0	2	0
RP-1915_IMAGINE_102385	0	2	0
RP-1915_IMAGINE_102403	0	2	0
RP-1915_IMAGINE_102539	2	0	0
RP-1915_IMAGINE_102598	0	2	0
RP-1915_IMAGINE_102727	0	2	0
RP-1915_IMAGINE_102747	0	1	1
RP-1915_IMAGINE_102790	0	2	0
RP-1915_IMAGINE_102798	0	2	0
RP-1915_IMAGINE_102853	0	2	0
RP-1915_IMAGINE_102865	0	2	0
RP-1915_IMAGINE_102879	0	2	0
RP-1915_IMAGINE_102892	0	1	1
RP-1915_IMAGINE_102912	0	2	0
RP-1915_IMAGINE_102915	0	2	0
RP-1915_IMAGINE_102916	0	2	0
RP-1915_IMAGINE_102936	0	0	2
RP-1915_IMAGINE_102938	2	0	0
RP-1915_IMAGINE_102943	0	2	0
RP-1915_IMAGINE_102973	2	0	0
RP-1915_IMAGINE_103005	2	0	0
RP-1915_IMAGINE_103176	0	2	0
RP-1915_IMAGINE_103222	0	2	0
RP-1915_IMAGINE_103271	0	2	0
RP-1915_IMAGINE_103313	2	0	0
RP-1915_IMAGINE_103327	0	2	0
RP-1915_IMAGINE_103330	0	2	0
RP-1915_IMAGINE_103348	1	1	0
RP-1915_IMAGINE_103360	0	2	0
RP-1915_IMAGINE_103368	0	2	0
RP-1915_IMAGINE_103400	0	2	0
RP-1915_IMAGINE_103514	0	1	1
RP-1915_IMAGINE_103531	0	1	1
RP-1915_IMAGINE_103546	0	1	1
RP-1915_IMAGINE_103695	0	2	0
RP-1915_IMAGINE_103697	0	2	0
RP-1915_IMAGINE_103784	0	2	0
RP-1915_IMAGINE_104007	0	2	0
RP-1915_IMAGINE_104641	2	0	0
RP-1915_IMAGINE_104650	0	2	0
RP-1915_K00143	2	0	0
RP-1915_K00165	2	0	0
RP-1915_K00206	2	0	0
RP-1915_K00207	2	0	0
RP-1915_K00362	0	2	0
RP-1915_K00365	2	0	0
RP-1915_K00443	2	0	0
RP-1915_K00444	2	0	0
RP-1915_K00445	2	0	0
RP-1915_K00447	1	1	0
RP-1915_K00449	2	0	0
RP-1915_K00450	1	1	0
RP-1915_K00511	2	0	0
RP-1915_K00512	2	0	0
RP-1915_K00558	1	1	0
RP-1915_K00587	2	0	0
RP-1915_K00588	2	0	0
RP-1915_K00611	2	0	0
RP-1915_K00661	1	1	0
RP-1915_K00699	2	0	0
RP-1915_K00723	2	0	0
RP-1915_K00852	2	0	0
RP-1915_K00874	2	0	0
RP-1915_K00905	2	0	0
RP-1915_K00907	2	0	0
RP-1915_K00973	2	0	0
RP-1915_K01011	2	0	0
RP-1915_K01019	2	0	0
RP-1915_K01205	2	0	0
RP-1915_K01215	2	0	0
RP-1915_K01231	1	1	0
RP-1915_K01600	2	0	0
RP-1915_K01615	1	1	0
RP-1915_K01728	2	0	0
RP-1915_K01844	2	0	0
RP-1915_K01903	2	0	0
RP-1915_K01904	1	1	0
RP-1915_K01917	2	0	0
RP-1915_K02008	2	0	0
RP-1915_K02045	2	0	0
RP-1915_K02193	2	0	0
RP-1915_K02233	2	0	0
RP-1915_K02301	2	0	0
RP-1915_K02384	2	0	0
RP-1915_K02531	2	0	0
RP-1915_K02617	2	0	0
RP-1915_K02630	1	1	0
RP-1915_K02635	2	0	0
RP-1915_K02679	1	1	0
RP-1915_K02715	2	0	0
RP-1915_K02719	1	1	0
RP-1915_K02751	0	2	0
RP-1915_K02838	1	1	0
RP-1915_K02864	1	1	0
RP-1915_K02996	0	2	0
RP-1915_K02997	2	0	0
RP-1915_K03062	2	0	0
RP-1915_K03063	2	0	0
RP-1915_K03126	2	0	0
RP-1915_K03149	2	0	0
RP-1915_K03150	1	1	0
RP-1915_K03259	2	0	0
RP-1915_K03354	2	0	0
RP-1915_K03355	2	0	0
RP-1915_K03356	2	0	0
RP-1915_K03357	2	0	0
RP-1915_K03399	2	0	0
RP-1915_K03400	2	0	0
RP-1915_K03418	2	0	0
RP-1915_K03448	2	0	0
RP-1915_K03450	2	0	0
RP-1915_K03451	2	0	0
RP-1915_K03453	2	0	0
RP-1915_K03454	2	0	0
RP-1915_K03455	2	0	0
RP-1915_K03456	2	0	0
RP-1915_K03612	2	0	0
RP-1915_K03632	2	0	0
RP-1915_K03745	2	0	0
RP-1915_K03773	1	1	0
RP-1915_K03775	2	0	0
RP-1915_K03839	0	2	0
RP-1915_K03992	2	0	0
RP-1915_K04075	2	0	0
RP-1915_K04100	2	0	0
RP-1915_K04213	2	0	0
RP-1915_K04307	2	0	0
RP-1915_K04329	0	2	0
RP-1915_K04346	0	2	0
RP-1915_K04524	1	1	0
RP-1915_K04602	2	0	0
RP-1915_K04652	2	0	0
RP-1915_K04678	2	0	0
RP-1915_K04680	2	0	0
RP-1915_K04720	2	0	0
RP-1915_K04822	2	0	0
RP-1915_K04914	2	0	0
RP-1915_K04929	1	1	0
RP-1915_K04938	2	0	0
RP-1915_K04998	2	0	0
RP-1915_K05011	2	0	0
RP-1915_K05027	2	0	0
RP-1915_K05122	2	0	0
RP-1915_K05166	2	0	0
RP-1915_K05188	1	1	0
RP-1915_K05207	2	0	0
RP-1915_K05208	2	0	0
RP-1915_K05273	2	0	0
RP-1915_K05382	2	0	0
RP-1915_K05383	1	1	0
RP-1915_K05472	2	0	0
RP-1915_K05514	1	1	0
RP-1915_K05653	2	0	0
RP-1915_K05686	1	0	0
RP-1915_K06136	0	2	0
RP-1915_K06158	2	0	0
RP-1915_K06193	0	2	0
RP-1915_K06566	2	0	0
RP-1915_K06567	2	0	0
RP-1915_K06922	2	0	0
RP-1915_K06933	2	0	0
RP-1915_K06934	2	0	0
RP-1915_K08022	2	0	0
RP-1915_K08378	2	0	0
RP-1915_K08387	1	1	0
RP-1915_K08752	2	0	0
RP-1915_K09178	2	0	0
RP-1915_K09602	1	1	0
RP-1915_K09934	2	0	0
RP-1915_K10315	2	0	0
RP-1915_K10316	2	0	0
RP-1915_K103351	1	1	0
RP-1915_K103503	1	0	0
RP-1915_K103743	1	0	0
RP-1915_K103765	2	0	0
RP-1915_K10377	2	0	0
RP-1915_K10378	2	0	0
RP-1915_K10415	2	0	0
RP-1915_K106387	2	0	0
RP-1915_K106402	2	0	0
RP-1915_K106403	2	0	0
RP-1915_K106530	2	0	0
RP-1915_K106652	2	0	0
RP-1915_K106654	1	0	1
RP-1915_K106655	2	0	0
RP-1915_K106665	2	0	0
RP-1915_K106698	2	0	0
RP-1915_K106736	2	0	0
RP-1915_K106737	2	0	0
RP-1915_K106757	2	0	0
RP-1915_K106770	1	1	0
RP-1915_K106836	2	0	0
RP-1915_K106849	1	1	0
RP-1915_K106850	2	0	0
RP-1915_K106852	1	1	0
RP-1915_K106853	2	0	0
RP-1915_K106882	2	0	0
RP-1915_K106890	2	0	0
RP-1915_K106903	1	1	0
RP-1915_K106905	1	0	1
RP-1915_K106945	2	0	0
RP-1915_K106976	2	0	0
RP-1915_K107011	1	1	0
RP-1915_K107037	2	0	0
RP-1915_K107051	2	0	0
RP-1915_K107070	2	0	0
RP-1915_K107072	2	0	0
RP-1915_K107475	2	0	0
RP-1915_K107486	2	0	0
RP-1915_K107487	1	1	0
RP-1915_K107488	1	1	0
RP-1915_K107517	2	0	0
RP-1915_K107519	2	0	0
RP-1915_K10895	2	0	0
RP-1915_K10945	2	0	0
RP-1915_K10946	2	0	0
RP-1915_K11039	2	0	0
RP-1915_K11162	1	1	0
RP-1915_K11213	0	2	0
RP-1915_K13628	2	0	0
RP-1915_K14361	2	0	0
RP-1915_K14975	1	1	0
RP-1915_K15726	1	1	0
RP-1915_K15782	2	0	0
RP-1915_K16042	2	0	0
RP-1915_K16044	2	0	0
RP-1915_K16074	2	0	0
RP-1915_K16077	2	0	0
RP-1915_K16078	2	0	0
RP-1915_K16102	2	0	0
RP-1915_K16130	2	0	0
RP-1915_K16131	2	0	0
RP-1915_K16132	2	0	0
RP-1915_K16223	2	0	0
RP-1915_K16292	2	0	0
RP-1915_K17131	0	2	0
RP-1915_K17486	2	0	0
RP-1915_K17968	2	0	0
RP-1915_K17969	2	0	0
RP-1915_K17970	2	0	0
RP-1915_K17993	1	0	0
RP-1915_K18464	2	0	0
RP-1915_K18912	2	0	0
RP-1915_K19329	2	0	0
RP-1915_K19749	2	0	0
RP-1915_K19750	1	1	0
RP-1915_K20340	0	2	0
RP-1915_K21358	1	1	0
RP-1915_K21360	2	0	0
RP-1915_K21363	2	0	0
RP-1915_K21364	2	0	0
RP-1915_K21365	2	0	0
RP-1915_K22822	1	1	0
RP-1915_K22918	2	0	0
RP-1915_K30056	2	0	0
RP-1915_K30080	2	0	0
RP-1915_K32036	1	1	0
RP-1915_K32171	1	1	0
RP-1915_K35945	2	0	0
RP-1915_K35949	2	0	0
RP-1915_K36017	1	0	1
RP-1915_K36059	2	0	0
RP-1915_K36102	2	0	0
RP-1915_K36135	2	0	0
RP-1915_K36139	2	0	0
RP-1915_K37695	2	0	0
RP-1915_K37696	2	0	0
RP-1915_K37791	2	0	0
RP-1915_K38723	2	0	0
RP-1915_K38915	2	0	0
RP-1915_K41381	2	0	0
RP-1915_K44731	2	0	0
RP-1915_K44866	2	0	0
RP-1915_K45003	2	0	0
RP-1915_K45030	2	0	0
RP-1915_K45652	2	0	0
RP-1915_K45719	2	0	0
RP-1915_K53145	2	0	0
RP-1915_K53164	2	0	0
RP-1915_K53986	2	0	0
RP-1915_K54325	2	0	0
RP-1915_K54326	2	0	0
RP-1915_K54856	2	0	0
RP-1915_K54981	2	0	0
RP-1915_K55050	2	0	0
RP-1915_K55175	2	0	0
RP-1915_K55204	2	0	0
RP-1915_K56880	1	1	0
RP-1915_K57388	2	0	0
RP-1915_K57412	1	1	0
RP-1915_K57843	2	0	0
RP-1915_K58410	2	0	0
RP-1915_K59185	1	1	0
RP-1915_K59205	1	1	0
RP-1915_K59772	2	0	0
RP-1915_K59809	2	0	0
RP-1915_K59850	2	0	0
RP-1915_K60265	2	0	0
RP-1915_K60649	1	1	0
RP-1915_K64197	2	0	0
RP-1915_K66482	2	0	0
RP-1915_K67120	1	1	0
RP-1915_K67576	2	0	0
RP-1915_K67596	2	0	0
RP-1915_K67835	2	0	0
RP-1915_K67972	2	0	0
RP-1915_K68213	2	0	0
RP-1915_K71329	2	0	0
RP-1915_K72253	2	0	0
RP-1915_K73859	2	0	0
RP-1915_K74548	0	2	0
RP-1915_K74642	2	0	0
RP-1915_K74644	2	0	0
RP-1915_K75862	2	0	0
RP-1915_K75863	2	0	0
RP-1915_K75864	2	0	0
RP-1915_K75865	2	0	0
RP-1915_K75937	1	1	0
RP-1915_K76165	2	0	0
RP-1915_K76166	2	0	0
RP-1915_K76262	2	0	0
RP-1915_K76318	2	0	0
RP-1915_K83936	2	0	0
RP-1915_K83954	2	0	0
RP-1915_K83991	1	1	0
RP-1915_K84024	2	0	0
RP-1915_K84117	2	0	0
RP-1915_K84118	2	0	0
RP-1915_K84145	2	0	0
RP-1915_K84212	0	2	0
RP-1915_K84628	2	0	0
RP-1915_K84685	1	1	0
RP-1915_K84687	2	0	0
RP-1915_K84689	2	0	0
RP-1915_K84707	0	2	0
RP-1915_K84719	2	0	0
RP-1915_K84720	1	1	0
RP-1915_K84810	1	1	0
RP-1915_K84823	2	0	0
RP-1915_K85431	0	2	0
RP-1915_K85911	2	0	0
RP-1915_K86306	1	1	0
RP-1915_K86361	2	0	0
RP-1915_K86378	2	0	0
RP-1915_K86389	2	0	0
RP-1915_K86390	2	0	0
RP-1915_K86405	2	0	0
RP-1915_K86407	2	0	0
RP-1915_K86441	1	1	0
RP-1915_K86508	2	0	0
RP-1915_K86534	2	0	0
RP-1915_K86535	2	0	0
RP-1915_K86665	2	0	0
RP-1915_K86750	2	0	0
RP-1915_K86751	1	1	0
RP-1915_K87499	2	0	0
RP-1915_K87912	1	0	1
RP-1915_K87965	1	1	0
RP-1915_K87991	1	1	0
RP-1915_K88011	0	2	0
RP-1915_K88707	1	1	0
RP-1915_K88733	2	0	0
RP-1915_K88807	2	0	0
RP-1915_K88808	2	0	0
RP-1915_K89020	2	0	0
RP-1915_K89356	2	0	0
RP-1915_K89360	2	0	0
RP-1915_K89362	2	0	0
RP-1915_K89363	2	0	0
RP-1915_K89510	2	0	0
RP-1915_K89568	0	2	0
RP-1915_K94580	0	2	0
RP-1915_K94845	2	0	0
RP-1915_K94942	2	0	0
RP-1915_K95766	2	0	0
RP-1915_K95794	2	0	0
RP-1915_K95835	2	0	0
RP-1915_K95869	1	1	0
RP-1915_K95881	2	0	0
RP-1915_K96105	2	0	0
RP-1915_K96280	2	0	0
RP-1915_K96433	2	0	0
RP-1915_LPSI_P7_B11	1	1	0
RP-1915_LPSI_P7_B3	1	1	0
RP-1915_MASG300008	0	2	0
RP-1915_MASG300097	0	2	0
RP-1915_MASG300103	2	0	0
RP-1915_MASG300278	1	1	0
RP-1915_MASG300353	0	1	1
RP-1915_MASG300553	0	2	0
RP-1915_MASG300710	0	1	0
RP-1915_MASG300776	0	2	0
RP-1915_MASG300797	0	2	0
RP-1915_MASG301074	2	0	0
RP-1915_MASG301289	2	0	0
RP-1915_MASG301319	0	0	2
RP-1915_MASG301334	0	2	0
RP-1915_MASG301340	0	2	0
RP-1915_MASG301691	1	1	0
RP-1915_MASG301807	0	2	0
RP-1915_MASG301832	0	2	0
RP-1915_MASG301879	1	1	0
RP-1915_MASG302052	0	2	0
RP-1915_MASG302237	2	0	0
RP-1915_MASG302468	0	2	0
RP-1915_MASG302488	0	2	0
RP-1915_MASG302729	1	1	0
RP-1915_MASG302776	0	2	0
RP-1915_MASG302887	2	0	0
RP-1915_MASG303143	2	0	0
RP-1915_MASG303345	0	2	0
RP-1915_MASG303470	0	2	0
RP-1915_MASG304131	0	2	0
RP-1915_MASG304168	2	0	0
RP-1915_MASG304701	0	2	0
RP-1915_MASG304802	0	2	0
RP-1915_MASG305071	0	2	0
RP-1915_MASG305600	0	2	0
RP-1915_MASG305648	0	0	2
RP-1915_MASG305872	1	1	0
RP-1915_MASG305882	2	0	0
RP-1915_MASG305888	0	1	1
RP-1915_MASG305915	0	2	0
RP-1915_MASG305926	0	2	0
RP-1915_MASG305972	1	1	0
RP-1915_MASG306078	0	1	1
RP-1915_MAYO,500689	2	0	0
RP-1915_MAYO500186	0	2	0
RP-1915_MAYO500497	0	1	1
RP-1915_MAYO500500	0	0	2
RP-1915_MAYO500586	0	2	0
RP-1915_MAYO500902	0	0	2
RP-1915_MAYO501898	0	2	0
RP-1915_MAYO502547	0	2	0
RP-1915_MAYO503240	0	2	0
RP-1915_MAYO503495	1	1	0
RP-1915_MAYO503642	0	2	0
RP-1915_MAYO503737	0	2	0
RP-1915_MAYO503755	0	2	0
RP-1915_MAYO503850	1	1	0
RP-1915_MAYO505286	0	2	0
RP-1915_MAYO506033	0	2	0
RP-1915_MB_10071	0	2	0
RP-1915_MB_10302	0	2	0
RP-1915_MB_10481	2	0	0
RP-1915_MB_10772	0	2	0
RP-1915_MB_11411	0	2	0
RP-1915_MB_11551	0	2	0
RP-1915_MB_11661	0	1	1
RP-1915_MB_11881	0	0	2
RP-1915_MB_12141	2	0	0
RP-1915_MB_12171	0	2	0
RP-1915_MB_12271	0	2	0
RP-1915_MB_2120	0	2	0
RP-1915_MB_2139	0	2	0
RP-1915_MB_2150	0	2	0
RP-1915_MB_2208	0	2	0
RP-1915_MB_2258	0	2	0
RP-1915_MB_2263	0	1	1
RP-1915_MB_2267	0	2	0
RP-1915_MB_2287	0	1	1
RP-1915_MB_2344	0	2	0
RP-1915_MB_2364	0	2	0
RP-1915_MB_2379	0	2	0
RP-1915_MB_2392	0	2	0
RP-1915_MB_2442	0	2	0
RP-1915_MB_2489	0	2	0
RP-1915_MB_2500	0	2	0
RP-1915_MB_2504	0	2	0
RP-1915_MB_2509	0	2	0
RP-1915_MB_2514	0	2	0
RP-1915_MSCCR_1100009	2	0	0
RP-1915_MSCCR_1100021	0	2	0
RP-1915_MSCCR_1100025	2	0	0
RP-1915_MSCCR_1100029	0	2	0
RP-1915_MSCCR_1100041	2	0	0
RP-1915_MSCCR_1100143	2	0	0
RP-1915_MSCCR_1100202	1	1	0
RP-1915_MSCCR_1100210	2	0	0
RP-1915_MSCCR_1100218	0	2	0
RP-1915_MSCCR_1100234	0	2	0
RP-1915_MSCCR_1100246	0	2	0
RP-1915_MSCCR_1100300	0	1	1
RP-1915_MSCCR_1100325	2	0	0
RP-1915_MSCCR_1100358	0	2	0
RP-1915_MSCCR_1100374	2	0	0
RP-1915_MSCCR_1100375	0	1	1
RP-1915_MSCCR_1100414	0	1	1
RP-1915_MSCCR_1100417	0	2	0
RP-1915_MSCCR_1100426	0	1	1
RP-1915_MSCCR_1100432	2	0	0
RP-1915_MSCCR_1100510	2	0	0
RP-1915_MSCCR_1100536	0	2	0
RP-1915_MSCCR_1100550	0	2	0
RP-1915_MSCCR_1100551	2	0	0
RP-1915_MSCCR_1100554	1	1	0
RP-1915_MSCCR_1100604	0	2	0
RP-1915_MSCCR_1100652	2	0	0
RP-1915_MSCCR_1100696	0	2	0
RP-1915_MSCCR_1100702	1	1	0
RP-1915_MSCCR_1100718	2	0	0
RP-1915_MSCCR_1100738	2	0	0
RP-1915_MSCCR_1100749	1	1	0
RP-1915_MSCCR_1100751	1	0	0
RP-1915_MSCCR_1100808	2	0	0
RP-1915_MSCCR_1100816	0	2	0
RP-1915_MSCCR_1100855	0	2	0
RP-1915_MSCCR_1100856	0	2	0
RP-1915_MSCCR_1100859	0	2	0
RP-1915_MSCCR_1100872	1	1	0
RP-1915_MSCCR_1100892	0	2	0
RP-1915_MSCCR_1100901	0	2	0
RP-1915_MSCCR_1100908	2	0	0
RP-1915_MSCCR_1100982	2	0	0
RP-1915_MSCCR_1101018	0	2	0
RP-1915_MSCCR_1101022	0	2	0
RP-1915_MSCCR_1101033	0	2	0
RP-1915_MSCCR_1101051	0	2	0
RP-1915_MSCCR_1101072	2	0	0
RP-1915_MSCCR_1101078	2	0	0
RP-1915_MSCCR_1101100	0	2	0
RP-1915_MSCCR_1101134	1	1	0
RP-1915_MSCCR_1101143	0	2	0
RP-1915_MSCCR_1101149	1	1	0
RP-1915_MSCCR_1101155	0	1	1
RP-1915_MSCCR_1101176	1	1	0
RP-1915_MSCCR_1101193	1	1	0
RP-1915_MSCCR_1101204	0	1	1
RP-1915_MSCCR_1101223	0	2	0
RP-1915_MSCCR_1101236	2	0	0
RP-1915_MSCCR_1101245	2	0	0
RP-1915_MSCCR_1101251	0	2	0
RP-1915_MSCCR_1101252	2	0	0
RP-1915_MSCCR_1101254	2	0	0
RP-1915_MSCCR_1101259	0	2	0
RP-1915_MSCCR_1101260	2	0	0
RP-1915_MSCCR_1101315	0	2	0
RP-1915_MSCCR_1101323	1	1	0
RP-1915_MSCCR_1101340	2	0	0
RP-1915_MSCCR_1101402	2	0	0
RP-1915_MSCCR_1101406	1	1	0
RP-1915_MSCCR_1101409	2	0	0
RP-1915_MSCCR_1101411	0	2	0
RP-1915_MSCCR_1101428	0	1	1
RP-1915_MSCCR_1101431	2	0	0
RP-1915_MSCCR_1101435	0	1	1
RP-1915_MSCCR_1101442	0	2	0
RP-1915_MSCCR_1101443	2	0	0
RP-1915_MSCCR_1101447	0	1	1
RP-1915_MSCCR_1101498	1	1	0
RP-1915_MSCCR_1101510	0	2	0
RP-1915_MSCCR_1101513	0	2	0
RP-1915_MSCCR_1101521	0	1	1
RP-1915_MSCCR_1101523	1	1	0
RP-1915_MSCCR_1101526	0	0	2
RP-1915_MSCCR_1101528	2	0	0
RP-1915_MSCCR_1101530	0	2	0
RP-1915_MSCCR_1101532	2	0	0
RP-1915_MSCCR_1101533	0	2	0
RP-1915_MSCCR_1101548	2	0	0
RP-1915_MSCCR_1101549	2	0	0
RP-1915_MSCCR_1101553	0	2	0
RP-1915_MSCCR_1101555	2	0	0
RP-1915_MSCCR_1101556	2	0	0
RP-1915_MSCCR_1101557	2	0	0
RP-1915_MSCCR_1101560	1	1	0
RP-1915_MSCCR_1101601	1	1	0
RP-1915_MSCCR_1101602	0	0	2
RP-1915_MSCCR_1101609	2	0	0
RP-1915_MSCCR_1101610	0	1	1
RP-1915_MSCCR_1101611	0	1	1
RP-1915_MSCCR_1101613	2	0	0
RP-1915_MSCCR_1101626	2	0	0
RP-1915_MSCCR_1101631	2	0	0
RP-1915_MSCCR_1101633	1	1	0
RP-1915_MSCCR_1101643	2	0	0
RP-1915_MSCCR_1101644	0	2	0
RP-1915_MSCCR_1101647	0	2	0
RP-1915_MSCCR_1101648	2	0	0
RP-1915_MSCCR_1101651	2	0	0
RP-1915_MSCCR_1101780	2	0	0
RP-1915_MSCCR_1101802	1	1	0
RP-1915_MSCCR_1101804	0	2	0
RP-1915_MSCCR_1101969	2	0	0
RP-1915_MSCCR_1102007	2	0	0
RP-1915_MSCCR_1102018	1	1	0
RP-1915_MSCCR_1102031	0	2	0
RP-1915_MSCCR_1102034	2	0	0
RP-1915_MSCCR_1102035	2	0	0
RP-1915_MSCCR_1102042	1	1	0
RP-1915_MSCCR_1102048	2	0	0
RP-1915_MSCCR_1102054	0	2	0
RP-1915_MSCCR_1102055	2	0	0
RP-1915_MSCCR_1102112	0	1	0
RP-1915_MSCCR_1102122	0	2	0
RP-1915_MSCCR_1102133	2	0	0
RP-1915_MSCCR_1102137	0	2	0
RP-1915_MSCCR_1102144	2	0	0
RP-1915_MSCCR_1102160	0	2	0
RP-1915_MSCCR_1102228	2	0	0
RP-1915_MSCCR_1102229	0	2	0
RP-1915_MSCCR_1102231	0	2	0
RP-1915_MSCCR_1102292	0	2	0
RP-1915_MSCCR_1102309	0	2	0
RP-1915_MSCCR_1102341	2	0	0
RP-1915_MSCCR_1102347	2	0	0
RP-1915_MSCCR_1102349	2	0	0
RP-1915_MSCCR_1102352	2	0	0
RP-1915_MSCCR_1102353	2	0	0
RP-1915_MSCCR_1102354	0	0	2
RP-1915_MSCCR_1102356	0	0	2
RP-1915_MSCCR_1102357	2	0	0
RP-1915_MSCCR_1102359	0	1	1
RP-1915_MSCCR_1102360	2	0	0
RP-1915_MSCCR_1102366	0	2	0
RP-1915_MSCCR_1102407	0	1	1
RP-1915_MSCCR_1102411	0	2	0
RP-1915_MSCCR_1102432	2	0	0
RP-1915_MSCCR_1102435	0	2	0
RP-1915_MSCCR_1102438	0	2	0
RP-1915_MSCCR_1102439	0	2	0
RP-1915_MSCCR_1102441	0	2	0
RP-1915_MSCCR_1102443	0	2	0
RP-1915_MSCCR_1102448	2	0	0
RP-1915_MSCCR_1102459	2	0	0
RP-1915_MSCCR_1102500	0	2	0
RP-1915_MSCCR_1102507	0	2	0
RP-1915_MSCCR_1102512	0	2	0
RP-1915_MSCCR_1102534	0	2	0
RP-1915_MSCCR_1102538	2	0	0
RP-1915_MSCCR_1102549	0	2	0
RP-1915_MSCCR_1102554	0	2	0
RP-1915_MSCCR_1102556	0	2	0
RP-1915_MSCCR_1102578	0	2	0
RP-1915_MSCCR_1102602	1	1	0
RP-1915_MSCCR_1102634	0	1	0
RP-1915_MSCCR_1102636	0	2	0
RP-1915_MSCCR_1102640	0	2	0
RP-1915_MSCCR_1102734	2	0	0
RP-1915_MSCCR_1102735	0	2	0
RP-1915_MSCCR_1102740	0	2	0
RP-1915_MSCCR_1102741	2	0	0
RP-1915_MSCCR_1102745	0	0	2
RP-1915_MSCCR_1102747	0	2	0
RP-1915_MSCCR_1102748	2	0	0
RP-1915_MSCCR_1102755	2	0	0
RP-1915_MSCCR_1102758	0	2	0
RP-1915_MSCCR_1102833	0	2	0
RP-1915_MSCCR_1102834	0	1	1
RP-1915_MSCCR_1102839	0	2	0
RP-1915_MSCCR_1102843	0	2	0
RP-1915_MSCCR_1102845	0	2	0
RP-1915_MSCCR_1102846	2	0	0
RP-1915_MSCCR_1102848	0	2	0
RP-1915_MSCCR_1102849	2	0	0
RP-1915_MSCCR_1102850	2	0	0
RP-1915_MSCCR_1102890	2	0	0
RP-1915_MSCCR_1102934	2	0	0
RP-1915_MSCCR_1102935	2	0	0
RP-1915_MSCCR_1102938	2	0	0
RP-1915_MSCCR_1102942	2	0	0
RP-1915_MSCCR_1102946	2	0	0
RP-1915_MSCCR_1102949	0	2	0
RP-1915_MSCCR_1102979	0	1	1
RP-1915_MSCCR_1103015	0	2	0
RP-1915_MSCCR_1103017	0	2	0
RP-1915_MSCCR_1103040	0	2	0
RP-1915_MSCCR_1103049	0	2	0
RP-1915_MSCCR_1103053	2	0	0
RP-1915_MSCCR_1103060	1	1	0
RP-1915_MSCCR_1103131	0	2	0
RP-1915_MSCCR_1103132	0	2	0
RP-1915_MSCCR_1103134	2	0	0
RP-1915_MSCCR_1103138	2	0	0
RP-1915_MSCCR_1103142	0	2	0
RP-1915_MSCCR_1103143	0	2	0
RP-1915_MSCCR_1103145	0	2	0
RP-1915_MSCCR_1103200	0	2	0
RP-1915_MSCCR_1103230	1	1	0
RP-1915_MSCCR_1103248	2	0	0
RP-1915_MSCCR_1103296	1	1	0
RP-1915_MSCCR_1103442	2	0	0
RP-1915_MSCCR_1103445	1	1	0
RP-1915_MSCCR_1103450	0	2	0
RP-1915_MSCCR_1103452	0	2	0
RP-1915_MSCCR_1103456	0	2	0
RP-1915_MSCCR_1103458	0	2	0
RP-1915_MSCCR_1103538	0	2	0
RP-1915_MSCCR_1103550	2	0	0
RP-1915_MSCCR_1103556	0	1	0
RP-1915_MSCCR_1103632	0	2	0
RP-1915_MSCCR_1103634	0	2	0
RP-1915_MSCCR_1103637	2	0	0
RP-1915_MSCCR_1103639	0	2	0
RP-1915_MSCCR_1103641	2	0	0
RP-1915_MSCCR_1103642	0	2	0
RP-1915_MSCCR_1103650	0	2	0
RP-1915_MSCCR_1103659	0	2	0
RP-1915_MSCCR_1103731	1	1	0
RP-1915_MSCCR_1103736	0	2	0
RP-1915_MSCCR_1103737	0	2	0
RP-1915_MSCCR_1103740	1	1	0
RP-1915_MSCCR_1103742	2	0	0
RP-1915_MSCCR_1103743	2	0	0
RP-1915_MSCCR_1103746	0	2	0
RP-1915_MSCCR_1103752	2	0	0
RP-1915_MSCCR_1103759	0	2	0
RP-1915_MSCCR_1106552	0	2	0
RP-1915_MSCCR_1106558	0	2	0
RP-1915_MSCCR_1106574	0	2	0
RP-1915_MSCCR_1106576	0	1	1
RP-1915_MSCCR_1106586	2	0	0
RP-1915_MSCCR_1106612	0	2	0
RP-1915_MSCCR_1106613	0	2	0
RP-1915_MSCCR_1106621	1	0	1
RP-1915_MSCCR_1106632	0	2	0
RP-1915_MSCCR_1106642	2	0	0
RP-1915_MSCCR_1106654	0	2	0
RP-1915_MSCCR_1106663	2	0	0
RP-1915_MSCCR_1106672	0	2	0
RP-1915_MSCCR_1106683	0	2	0
RP-1915_MSCCR_1106700	0	2	0
RP-1915_MSCCR_1106702	0	2	0
RP-1915_MSCCR_1106707	0	2	0
RP-1915_MSCCR_1106712	0	2	0
RP-1915_MSCCR_1106722	1	1	0
RP-1915_MSCCR_1106737	0	2	0
RP-1915_MSCCR_1106749	2	0	0
RP-1915_MSCCR_1106750	0	2	0
